3615,Beer,Mehana Brewing,
3616,Storm Super Premium Malt Liquor,Lanchester Brewing,American-Style Lager
3617,Old Australia Stout,South Australian Brewing,American-Style Stout
3619,Rye,Redhook Ale Brewery,American-Style Lager
3620,Bohemian Pilsner,Pete's Brewing,
3621,Snow Cap,Pyramid Ales Brewery,Old Ale
3622,Obsidian Stout,Deschutes Brewery,American-Style Stout
3623,Blacksmith Porter,Nor'Wester Brewery and Public House,Porter
3624,Cascade Golden Ale,Deschutes Brewery,American-Style Pale Ale
3625,Honey Weizen,Nor'Wester Brewery and Public House,American-Style Lager
3626,Raspberry Weizen,Nor'Wester Brewery and Public House,Light American Wheat Ale or Lager
3627,Steam Lager,Bellows Brew Crew,
3628,Lion Lev Export Lager Beer Double Bock,Pivovar Hradec Krlov,Traditional German-Style Bock
3629,Bachelor ESB,Deschutes Brewery,Extra Special Bitter
3630,Black Lion Lev Czech Premium Dark Beer,Pivovar Hradec Krlov,
3631,Black Jack Black and Tan,Wainwright Brewing,American-Style Lager
3632,Barking Fish Porter,TwoRows Restaurant & Brewery - Dallas,Porter
3633,ESB,TwoRows Restaurant & Brewery - Dallas,
3634,Route 66 Amber Ale,TwoRows Restaurant & Brewery - Dallas,American-Style Amber/Red Ale
3635,Bulldog Brown,TwoRows Restaurant & Brewery - Dallas,American-Style Brown Ale
3636,Osage Golden Wheat Ale,TwoRows Restaurant & Brewery - Dallas,American-Style Lager
3637,Honey Blonde Light Pale Ale,TwoRows Restaurant & Brewery - Dallas,
3638,Texas Special 101 Porter,Hoffbrau Steaks Brewery #1,Porter
3639,Black Rock Bock,Hoffbrau Steaks Brewery #1,Traditional German-Style Bock
3640,Buffalo Ale,Hoffbrau Steaks Brewery #1,American-Style Pale Ale
3641,Special Old Ale,Commonwealth Brewing #1,Old Ale
3642,Golden Ale,Commonwealth Brewing #1,American-Style Pale Ale
3643,Famous Porter,Commonwealth Brewing #1,Porter
3644,Classic Stout,Commonwealth Brewing #1,American-Style Stout
3645,Amber Ale,Commonwealth Brewing #1,American-Style Amber/Red Ale
3646,Wheaten Ale,Cambridge Brewing,American-Style Lager
3647,Tall Tale Pale Ale,Cambridge Brewing,American-Style Pale Ale
3648,Regatta Golden,Cambridge Brewing,
3649,Charles River Porter,Cambridge Brewing,Porter
3650,Cambridge Amber,Cambridge Brewing,American-Style Amber/Red Ale
3651,Kenmore KÃ¶lsch,Boston Beer Works,
3652,IPA,Boston Beer Works,American-Style India Pale Ale
3653,Hercules Stong Ale,Boston Beer Works,
3654,Buckeye Oatmeal Stout,Boston Beer Works,American-Style Stout
3655,Boston Red,Boston Beer Works,American-Style Amber/Red Ale
3656,Oktoberfest,Seabright Brewery,German-Style Oktoberfest
3657,Pale Bock,Butterfield Brewing #1,Traditional German-Style Bock
3658,Maibock,Drake's Brewing,Traditional German-Style Bock
3659,Porter,Emery Pub,Porter
3660,Amber,Emery Pub,American-Style Amber/Red Ale
3661,Independence Ale,Brewpub-on-the-Green,American-Style Pale Ale
3662,Red Oak Ale,Bison Brewing,American-Style Pale Ale
3663,Sunset Red,Pacific Beach Brewhouse,American-Style Amber/Red Ale
3664,Rudolf Red Barleywine,Pacific Beach Brewhouse,
3665,Over The Line Stout,Pacific Beach Brewhouse,American-Style Stout
3666,Blonde,Pacific Beach Brewhouse,
3667,Crystal Pier Pale Ale,Pacific Beach Brewhouse,American-Style Pale Ale
3668,Sealane Steam,La Jolla Brewing,
3669,Red Roost Ale,La Jolla Brewing,American-Style Amber/Red Ale
3670,Little Point Pale,La Jolla Brewing,American-Style Pale Ale
3671,Blitzen,La Jolla Brewing,
3672,Oktoberfest,Hoffbrau Steaks Brewery #1,German-Style Oktoberfest
3673,Rodeo Red,Hoffbrau Steaks Brewery #1,American-Style Pale Ale
3674,Shawnee Amber Ale,Hoffbrau Steaks Brewery #1,American-Style Pale Ale
3675,Mesa Pale Ale,Callahan's Pub and Brewery,American-Style Pale Ale
3676,Christmas Ale,Callahan's Pub and Brewery,
3677,Red,Callahan's Pub and Brewery,American-Style Amber/Red Ale
3678,Porter,Triple Rock Brewery,Porter
3679,Pale,Triple Rock Brewery,American-Style Pale Ale
3680,Amber,Triple Rock Brewery,American-Style Amber/Red Ale
3681,Harvest Wheat,Pacific Coast Brewing,American-Style Lager
3682,Twist of Fate Bitter,Moonlight Brewing,
3683,Spring Bock,Dempsey's Restaurant & Brewery,Traditional German-Style Bock
3684,Red Rooster,Dempsey's Restaurant & Brewery,American-Style Pale Ale
3685,Yellow Rose Cream Ale,Hoffbrau Steaks Brewery #1,American-Style Lager
3686,Golden Eagle,Dempsey's Restaurant & Brewery,
3687,Windmill Wheat Ale,Hoffbrau Steaks Brewery #1,South German-Style Hefeweizen
3688,Bad Bear Brown,Dempsey's Restaurant & Brewery,American-Style Brown Ale
3689,Peregrine Pale Ale,Mendocino Brewing - Hopland,American-Style Pale Ale
3690,Lion Lev Export Lager,Pivovar Hradec Krlov,
3691,Hefe Weizen,Nor'Wester Brewery and Public House,American-Style Lager
3692,Red Stripe Lager Beer,Desnoes & Geddes Ltd,American-Style Lager
3693,Ngoma Awooyo Special,Brasserie du Benin,
3694,Da Bier Altbier,Columbia Bay Brewery Restaurant and Pub,American-Style Brown Ale
3695,Ã–stgÃ¶ta BlÃ¥bÃ¤rs,Nordsj Grdsbryggeri,
3696,Falcon Lagrad Gammelbrygd,Carlsberg Sverige AB,Old Ale
3697,Romakloster,Vivungs Bryggeri,
3698,DragÃ¶l,Vivungs Bryggeri,
3699,Gold Nectar,Humboldt Brewing,American-Style Pale Ale
3700,Cass Fresh,Jinro Coors Brewing,American-Style Lager
3701,Belgian Wit,Emmett's Tavern and Brewery,
3702,German Pilsner,Emmett's Tavern and Brewery,
3703,Winter Welcome 1996-1997,Samuel Smith Old Brewery (Tadcaster),
3704,Red Jack,Molson Breweries of Canada,American-Style Amber/Red Ale
3705,Athenian,Athenian Brewery,
3706,Deep Enders Dark,Anderson Valley Brewing,Porter
3707,Imported Black Stout Draft,Sapporo Breweries - Chuo,German-Style Schwarzbier
3708,Ace Fermented Honey Cider,California Cider Company,
3709,Wintertime Ale,North Coast Brewing Company,American-Style Brown Ale
3710,Hinano,Brasserie de Tahiti,American-Style Lager
3711,Longshot Black Lager,Boston Beer Company,
3712,Longshot Hazelnut Brown,Boston Beer Company,
3713,Longshot American Pale Ale,Boston Beer Company,American-Style Pale Ale
3714,Sunset Ale,Trade Winds Brewing,American-Style Pale Ale
3715,Hart Espresso Stout,Pyramid Ales Brewery,American-Style Stout
3716,Amber Ale,Carmel Brewing,American-Style Amber/Red Ale
3717,Hefeweizen,Carmel Brewing,American-Style Lager
3718,Rainbow Trout Stout,Hubcap Brewery and Kitchen,American-Style Stout
3719,Schlafly IPA,Saint Louis Brewery / Schlafy Tap Room,American-Style India Pale Ale
3720,5 C's IPA,Portsmouth Brewery,American-Style India Pale Ale
3721,Avalanche Amber,Breckenridge Brewery,American-Style Amber/Red Ale
3722,Pale Ale,Hubcap Brewery and Kitchen,American-Style Pale Ale
3723,Weizen,Crane River Brewpub and Cafe,American-Style Lager
3724,Rat Beach Red Ale,Manhattan Beach Brewing,American-Style Amber/Red Ale
3725,Pier Pale Ale,Manhattan Beach Brewing,American-Style Pale Ale
3726,Blonde,Manhattan Beach Brewing,
3727,Maple Nut Brown,Empyrean Brewing Company,American-Style Brown Ale
3728,Porter,Crane River Brewpub and Cafe,Porter
3729,Oktoberfest Ale,Crane River Brewpub and Cafe,German-Style Oktoberfest
3730,Good Life Stout,Crane River Brewpub and Cafe,American-Style Stout
3731,Platte Valley ESB,Crane River Brewpub and Cafe,
3732,Homestead Pale Ale,Crane River Brewpub and Cafe,American-Style Pale Ale
3733,Sod House Altbier,Crane River Brewpub and Cafe,American-Style Brown Ale
3734,ZlatÃ© Pivo Golden Beer,Crane River Brewpub and Cafe,
3735,Whooping Wheat,Crane River Brewpub and Cafe,
3736,Overcast Ale,Roffey Brewery,American-Style Pale Ale
3737,Bitter Amber,Tivoli Brewing,American-Style Amber/Red Ale
3738,Beaver Tail Brown Ale,Hubcap Brewery and Kitchen,American-Style Brown Ale
3739,Mountain Wheat,Breckenridge Brewery,American-Style Lager
3740,Railyard Ale,Wynkoop Brewing,German-Style Oktoberfest
3741,Irish Porter (discontinued),Gottberg Brew Pub,Porter
3742,Old Powerhouse Lager (discontinued),Gottberg Brew Pub,American-Style Lager
3743,Belgian Ale (discontinued),Gottberg Brew Pub,
3744,Champions Clubhouse Classic,Dubuque Brewing and Bottling,English-Style Pale Mild Ale
3745,Best Mild (discontinued),Yamhill Brewing,English-Style Pale Mild Ale
3746,Evil Eye Ale,Wainwright Brewing,
3747,HopBack Amber Ale,Troegs Brewing,American-Style Amber/Red Ale
3748,Troegenator Double Bock,Troegs Brewing,German-Style Doppelbock
3749,Dreamweaver,Troegs Brewing,Light American Wheat Ale or Lager
3750,Dead Reckoning Porter,Troegs Brewing,Porter
3751,Oatmeal Stout,Troegs Brewing,American-Style Stout
3752,Bavarian Lager,Troegs Brewing,American-Style Lager
3753,ESB,Troegs Brewing,Extra Special Bitter
3754,In-Heat Wheat,Flying Dog Brewery,South German-Style Hefeweizen
3755,K-9 Cruiser Winter Ale,Flying Dog Brewery,Old Ale
3756,Troegs Pale Ale,Troegs Brewing,American-Style Pale Ale
3757,Nugget Nectar,Troegs Brewing,American-Style Amber/Red Ale
3758,The Mad Elf,Troegs Brewing,
3759,Snake Dog IPA,Flying Dog Brewery,American-Style India Pale Ale
3760,Blackbird Oatmeal Stout,Flying Bison Brewing,Oatmeal Stout
3761,Trout Slayer,Big Sky Brewing,Light American Wheat Ale or Lager
3762,Moose Drool Brown Ale,Big Sky Brewing,Porter
3763,Scape Goat Pale Ale,Big Sky Brewing,American-Style Pale Ale
3764,Powder Hound Winter Ale,Big Sky Brewing,Old Ale
3765,Summer Honey Seasonal Ale,Big Sky Brewing,American-Style Lager
3766,IPA,Big Sky Brewing,American-Style India Pale Ale
3767,Totally Naked,New Glarus Brewing Company,American-Style Lager
3768,Edel-Pils,New Glarus Brewing Company,American-Style Lager
3769,Fat Squirrel Nut Brown Ale,New Glarus Brewing Company,American-Style Brown Ale
3770,Spotted Cow,New Glarus Brewing Company,American-Style Amber/Red Ale
3771,Mad Hatter IPA,New Holland Brewing Company,American-Style India Pale Ale
3772,Black Tulip,New Holland Brewing Company,Belgian-Style Tripel
3773,Z Lager,Fort Collins Brewery,American-Style Lager
3774,#17 Cream Ale,Big Ridge Brewing,American-Style Lager
3775,Classic Pale Ale,Flying Dog Brewery,American-Style Pale Ale
3776,#9,Magic Hat,American-Style Pale Ale
3777,Miller Chill,Miller Brewing,American-Style Light Lager
3778,Miller High Life,Miller Brewing,American-Style Light Lager
3779,Miller Genuine Draft,Miller Brewing,American-Style Light Lager
3780,Milwaukee's Best Light,Miller Brewing,American-Style Light Lager
3781,Icehouse,Miller Brewing,American-Style Light Lager
3782,Milwaukees Best,Miller Brewing,American-Style Light Lager
3783,Budweiser,Anheuser-Busch,American-Style Light Lager
3784,Bud Light,Anheuser-Busch,American-Style Light Lager
3785,Budweiser Select,Anheuser-Busch,American-Style Light Lager
3786,Abbey Triple,Stoudt's Brewery,Belgian-Style Tripel
3787,Golden Monkey Tripel,Victory Brewing,Belgian-Style Tripel
3788,Broad Street Barleywine,Appalachian Brewing Company,American-Style Barley Wine Ale
3789,Water Gap Wheat,Appalachian Brewing Company,Light American Wheat Ale or Lager
3790,Mountain Lager,Appalachian Brewing Company,American-Style Lager
3791,Volks Weizenbock,Appalachian Brewing Company,South German-Style Weizenbock
3792,Purist Pale Ale,Appalachian Brewing Company,American-Style Pale Ale
3793,Jolly Scot Scottish Ale,Appalachian Brewing Company,Scotch Ale
3794,Hoppy Trails India Pale Ale,Appalachian Brewing Company,American-Style India Pale Ale
3795,Susquehanna Stout,Appalachian Brewing Company,American-Style Stout
3796,Zoigl Star Lager,Appalachian Brewing Company,American-Style Lager
3797,Abbey Roade Belgian Ale,Appalachian Brewing Company,Other Belgian-Style Ales
3798,Celtic Knot Irish Red,Appalachian Brewing Company,American-Style Amber/Red Ale
3799,Peregrine Pilsner,Appalachian Brewing Company,German-Style Pilsener
3800,Anniversary Maibock,Appalachian Brewing Company,German-Style Heller Bock/Maibock
3801,Hinterland Hefe Weizen,Appalachian Brewing Company,South German-Style Hefeweizen
3802,Dom Blonde KÃ¶lsch,Appalachian Brewing Company,
3803,Kipona Fest,Appalachian Brewing Company,German-Style Oktoberfest
3804,Trail Blaze Organic Brown Ale,Appalachian Brewing Company,American-Style Brown Ale
3805,Pennypacker Porter,Appalachian Brewing Company,Porter
3806,Grinnin' Grizzly Spiced Ale,Appalachian Brewing Company,American-Style Amber/Red Ale
3807,Sophie's Sparkling Ale,Appalachian Brewing Company,
3808,Coconut Porter,Appalachian Brewing Company,Porter
3809,Wildflower Honey Wheat,Appalachian Brewing Company,Light American Wheat Ale or Lager
3810,Lucky Kat,Magic Hat,American-Style India Pale Ale
3811,Miller Lite,Miller Brewing,American-Style Light Lager
3812,Yuengling Lager,Yuengling & Son Brewing,American-Style Lager
3813,Yuengling Lager Light,Yuengling & Son Brewing,American-Style Light Lager
3814,Yuengling Porter,Yuengling & Son Brewing,Porter
3815,Yuengling Black and Tan,Yuengling & Son Brewing,
3816,Lord Chesterfield Ale,Yuengling & Son Brewing,American-Style Pale Ale
3817,Yuengling Premium Beer,Yuengling & Son Brewing,American-Style Lager
3818,Yuengling Premium Light,Yuengling & Son Brewing,American-Style Light Lager
3819,Throwback Lager,Victory Brewing,American-Style Lager
3820,Prima Pils,Victory Brewing,German-Style Pilsener
3821,Victory Lager,Victory Brewing,American-Style Lager
3822,St. Boisterous Hellerbock,Victory Brewing,German-Style Heller Bock/Maibock
3823,Sunrise Weissbier,Victory Brewing,South German-Style Hefeweizen
3824,Whirlwind Wit,Victory Brewing,Belgian-Style White
3825,Festbier,Victory Brewing,German-Style Oktoberfest
3826,Hop Wallop,Victory Brewing,Imperial or Double India Pale Ale
3827,Moonglow Weizenbock,Victory Brewing,South German-Style Weizenbock
3828,Old Horizontal,Victory Brewing,American-Style Barley Wine Ale
3829,St. Victorious,Victory Brewing,American-Style Lager
3830,Storm King Imperial Stout,Victory Brewing,American-Style Imperial Stout
3831,V-12,Victory Brewing,Other Belgian-Style Ales
3832,Hop Devil India Pale Ale,Victory Brewing,American-Style India Pale Ale
3833,Coors Original,Coors Brewing - Golden Brewery,American-Style Light Lager
3834,Coors Light,Coors Brewing - Golden Brewery,American-Style Light Lager
3835,Coors Extra Gold Lager,Coors Brewing - Golden Brewery,American-Style Lager
3836,Molson Canadian,Molson Breweries of Canada,American-Style Lager
3837,Harvest Moon Pumpkin,Coors Brewing - Golden Brewery,Pumpkin Beer
3838,Zima Clear,Coors Brewing - Golden Brewery,
3839,Blue Moon Belgian White,Coors Brewing - Golden Brewery,Belgian-Style White
3840,Killian's Irish Red,Coors Brewing - Golden Brewery,American-Style Lager
3841,Sunshine Pils,Troegs Brewing,German-Style Pilsener
3842,V-Saison,Victory Brewing,Other Belgian-Style Ales
3843,Apricot Wheat,Otto's Pub and Brewery,Light American Wheat Ale or Lager
3844,Spruce Creek Lager,Otto's Pub and Brewery,American-Style Lager
3845,Spring Creek Lager,Otto's Pub and Brewery,American-Style Lager
3846,Red Mo Ale,Otto's Pub and Brewery,American-Style Pale Ale
3847,Mt. Nittany Pale Ale,Otto's Pub and Brewery,American-Style Pale Ale
3848,Double D IPA,Otto's Pub and Brewery,Imperial or Double India Pale Ale
3849,Black Mo Stout,Otto's Pub and Brewery,American-Style Stout
3850,Tripel Ale,Otto's Pub and Brewery,Belgian-Style Tripel
3851,Dubbel Ale,Otto's Pub and Brewery,Belgian-Style Dubbel
3852,Arthur's Nugget Pale Ale,Otto's Pub and Brewery,American-Style Pale Ale
3853,Labatt Blue,Labatt Ontario Breweries,American-Style Lager
3854,Labatt Ice,Labatt Ontario Breweries,American-Style Lager
3855,Labatt Blue Light,Labatt Ontario Breweries,American-Style Light Lager
3856,Labatt Bleue Dry,Labatt Ontario Breweries,German-Style Pilsener
3857,Labatt Crystal,Labatt Ontario Breweries,American-Style Lager
3858,Labatt Extra Dry,Labatt Ontario Breweries,American-Style Lager
3859,Labatt 50,Labatt Ontario Breweries,American-Style Pale Ale
3860,Genuine Lager,Labatt Ontario Breweries,American-Style Lager
3861,Genuine Honey Lager,Labatt Ontario Breweries,American-Style Lager
3862,Labatt Wildcat,Labatt Ontario Breweries,American-Style Lager
3863,Labatt Sterling,Labatt Ontario Breweries,American-Style Light Lager
3864,Original White Ale,Brouwerij van Hoegaarden,
3865,Penn Pilsner,Penn Brewery,German-Style Pilsener
3866,Penn Gold,Penn Brewery,American-Style Lager
3867,Penn Dark,Penn Brewery,
3868,Penn Weizen,Penn Brewery,South German-Style Hefeweizen
3869,Penn Marzen,Penn Brewery,
3870,PENNdemonium,Penn Brewery,Traditional German-Style Bock
3871,Penn Oktoberfest,Penn Brewery,German-Style Oktoberfest
3872,Augustiner,Iron City Brewing Co.,American-Style Lager
3873,Straub,Straub Brewery,
3874,Straub Light,Straub Brewery,
3875,Stoudt's American Pale Ale,Stoudt's Brewery,American-Style Pale Ale
3876,Stoudt's Gold Lager,Stoudt's Brewery,American-Style Lager
3877,Scarlet Lady Ale,Stoudt's Brewery,Extra Special Bitter
3878,Stoudt's Pils,Stoudt's Brewery,German-Style Pilsener
3879,Amish Four Grain,Lancaster Brewing Co.,American-Style Pale Ale
3880,Lancaster Strawberry Wheat,Lancaster Brewing Co.,Light American Wheat Ale or Lager
3881,Lancaster Milk Stout,Lancaster Brewing Co.,American-Style Stout
3882,Hop Hog IPA,Lancaster Brewing Co.,American-Style India Pale Ale
3883,Pabst Blue Ribbon,Pabst Brewing Company,American-Style Light Lager
3884,Pabst Blue Ribbon Light,Pabst Brewing Company,American-Style Light Lager
3885,Old Milwaukee,Pabst Brewing Company,American-Style Lager
3886,Piels Draft,Pabst Brewing Company,American-Style Light Lager
3887,Piels Light,Pabst Brewing Company,American-Style Light Lager
3888,St Ides,Pabst Brewing Company,
3889,Colt 45,Pabst Brewing Company,
3890,IC Light,Iron City Brewing Co.,American-Style Light Lager
3891,Rare Rooster Summer Rye Ale,Lancaster Brewing Co.,American-Style Pale Ale
3892,Lancaster Winter Warmer,Lancaster Brewing Co.,Old Ale
3893,Spring Bock,Lancaster Brewing Co.,American-Style Lager
3894,Lancaster Oktoberfest,Lancaster Brewing Co.,German-Style Oktoberfest
3895,Doppel Bock,Lancaster Brewing Co.,Traditional German-Style Bock
3896,Lancaster Hefe Weizen,Lancaster Brewing Co.,South German-Style Hefeweizen
3897,Gold Star Pilsner,Lancaster Brewing Co.,German-Style Pilsener
3898,Shark Attack Double Red Ale,Port Brewing Company,American-Style Amber/Red Ale
3899,Wipeout IPA,Port Brewing Company,American-Style India Pale Ale
3900,Amigo Lager,Port Brewing Company,American-Style Lager
3901,Hop 15 Ale,Port Brewing Company,Imperial or Double India Pale Ale
3902,Old Viscosity,Port Brewing Company,Old Ale
3903,St. Nikolaus Bock Bier,Penn Brewery,Traditional German-Style Bock
3904,Wild Rice Lager,Minocqua Brewing Company,American-Style Lager
3905,Pale Ale,Minocqua Brewing Company,American-Style Pale Ale
3906,Nut Brown Ale,Minocqua Brewing Company,American-Style Brown Ale
3907,Red Ale,Minocqua Brewing Company,American-Style Amber/Red Ale
3908,Rye Porter,Minocqua Brewing Company,Porter
3909,Brueghel Blonde,Kross Brewing,Belgian-Style Tripel
3910,10,Abbaye de Maredsous,Belgian-Style Tripel
3911,8,Abbaye de Maredsous,Belgian-Style Dubbel
3912,6,Abbaye de Maredsous,Golden or Blonde Ale
3913,10 Squared (10Â²),Fish Brewing Company & Fish Tail Brewpub,American-Style India Pale Ale
3914,Samuel Adams Boston Lager,Boston Beer Company,American-Style Lager
3915,Samuel Adams Double Bock,Boston Beer Company,Traditional German-Style Bock
3916,Samuel Adams Summer Ale,Boston Beer Company,Light American Wheat Ale or Lager
3917,Samuel Adams Boston Ale,Boston Beer Company,American-Style Pale Ale
